"","sampleID","percent_aquatic_pa","percent_aquatic_ra","num_fam","parental_investment_proj","band","species","location","site","nest","year","age","sex","capture_date","cap_doy","cap_num","age.1","age_nestad","mass","bhead","fwing","sseries_type","cort1_raw","cort1_correct","glucose1","buty","cort2_raw","cort2_correct","glucose2","inject1_type","inject1_dose","inject2_type","inject2_dose","cort3_raw","cort3_correct","glucose3","fate","micro_nb","blood_nb","bolus_nb","lifetag_nb","Notes","site_box_year","Nest_Experiment","Nest_Treatment","Day6_Brood_Mass","Brood_Size_Day6","avg_day6_mass","exp_treat","TotalReads"
"147","P19N096",1,1,4,"no","272106728","TRES","Ithaca","Unit_2","54","2019","Adult","F","6/2/19","153","1","ASY","Adult",23.5,28.1,116,"B_S_D",0.27,0.47,180,NA,21.33,22.56,342,"Dex",10,"",NA,5.12,5.42,260,"","M19N111","190119","","","","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,10,"Color_Stress_Pred_Con",134
"148","P19N097",0.615384615384615,0.973875700823094,13,"no","156181153","TRES","Ithaca","Unit_2","57","2019","Adult","F","6/2/19","153","1","SY","Adult",23.25,28.2,111,"B_S_D",2,0.47,196,NA,15.99,16.91,305,"Dex",10.5,"",NA,5.31,5.62,303,"","M19N112","190120","","","Different band numbers written on data sheet. On femal capture #1, band number was 156181158. Band # 156181153 is recorded in last year's data sheet.","Unit_2_57_2019","Color_Stress","Pred_Con",43,5,8.6,"Color_Stress_Pred_Con",8383
"149","P19N098",0.875,0.987202925045704,8,"no","278171876","TRES","Ithaca","Unit_2","107","2019","Adult","F","6/2/19","153","1","SY","Adult",24.25,28.8,119,"B_S_D",1.69,1.78,192,NA,24.78,26.2,222,"Dex",11,"",NA,11.8,12.48,219,"","M19N113","190121","","","","Unit_2_107_2019","Color_Stress","Cont_Dul",NA,NA,NA,"Color_Stress_Cont_Dul",2188
"150","P19N099",0.625,0.989106753812636,8,"yes","272107290","TRES","Ithaca","Turkey_Hill","97","2019","Adult","F","6/2/19","153","1","ASY","Adult",24,27.5,117,"B_S",0,0.47,NA,NA,47.31,50.03,NA,"Dex",11,"",NA,NA,NA,NA,"","M19N114","190122","","61342D55","-Haematoma in both wings; could not get Dex bleed
-14 feathers / mites","Turkey_Hill_97_2019","Light","Light_Control",45,5,9,"Light_Light_Control",459
"151","P19N100",0.333333333333333,0.4,9,"yes","278172411","TRES","Ithaca","Unit_4","84","2019","Adult","F","6/3/19","154","1","ASY","Adult",24.5,27.6,115,"B_S_D",3.72,3.94,NA,NA,87.28,92.31,NA,"Dex",11.5,"",NA,NA,NA,NA,"","M19N115","190123","","61346152","No blood taken for Dex.
Ibutton: Yes
Egg photo: Yes
Poxy toe: Yes","Unit_4_84_2019","Light","Light_Control",84.4,5,16.88,"Light_Light_Control",15
"152","P19N101",0.4,0.678571428571428,5,"yes","278172410","TRES","Ithaca","Unit_4","95","2019","Adult","F","6/3/19","154","1","ASY","Adult",23.5,27.9,110,"B_S_D",2.22,2.34,NA,NA,54.93,58.09,NA,"Dex",11,"",NA,18.4,19.46,NA,"","M19N116","190124","","61614B55","","Unit_4_95_2019","Light","Light",54,5,10.8,"Light_Light",28
"153","P19N102",0.5625,0.763779527559055,16,"no","278172232","TRES","Ithaca","Unit_1","134","2019","Adult","F","6/3/19","154","1","SY","Adult",22.5,27.9,116,"B_S_D",3.04,3.22,179,NA,37.8,39.98,201,"Dex",10.5,"",NA,19.72,20.85,202,"","M19N117","190125","","","","Unit_1_134_2019","Color_Stress","Pred_Dul",NA,NA,NA,"Color_Stress_Pred_Dul",127
"154","P19N103",0.75,0.884615384615385,8,"no","278172233","TRES","Ithaca","Unit_1","86","2019","Adult","F","6/3/19","154","1","SY","Adult",20.75,28.5,117,"B_S_D",1.49,1.57,216,NA,15.44,16.33,209,"Dex",9.5,"",NA,8.59,9.09,196,"","M19N118","190126","","","","Unit_1_86_2019","Color_Stress","Cont_Con",45,4,11.25,"Color_Stress_Cont_Con",26
"155","P19N104",0.428571428571429,0.3,7,"no","278172160","TRES","Ithaca","Unit_2","64","2019","Adult","F","6/3/19","154","1","ASY","Adult",20.5,28.5,114,"B_S_D",2.13,2.25,220,NA,19.34,20.45,234,"Dex",9.5,"",NA,8.39,8.87,226,"","M19N119","190127","","","","Unit_2_64_2019","Color_Stress","Pred_Dul",35,6,5.83333333333333,"Color_Stress_Pred_Dul",20
"156","P19N105",0.571428571428571,0.992941176470588,7,"no","272107361","TRES","Ithaca","Unit_2","31","2019","Adult","F","6/3/19","154","1","SY","Adult",20,28.4,109,"B_S_D",0.9,0.95,198,NA,98.39,104.06,231,"Dex",9,"",NA,22.44,23.73,224,"","M19N120","190128","","","","Unit_2_31_2019","Color_Stress","Cont_Dul",36,4,9,"Color_Stress_Cont_Dul",425
"157","P19N106",0.6,0.992015968063872,10,"no","272107698","TRES","Ithaca","Unit_2","122","2019","Adult","F","6/3/19","154","2","ASY","Adult",19.25,NA,NA,"B_S_D",3.42,3.62,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N121","190129","","","","Unit_2_122_2019","Color_Stress","Pred_Con",64,5,12.8,"Color_Stress_Pred_Con",1002
"158","P19N107",0.818181818181818,0.999944870169249,11,"no","88004754","TRES","Ithaca","Unit_2","29","2019","Adult","F","6/3/19","154","2","ASY","Adult",19.5,NA,NA,"B_S_D",1.05,5.95,254,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N126","190134","","","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,12,"Color_Stress_Pred_Dul",36278
"159","P19N108",0.571428571428571,0.279233345738742,14,"no","278172154","TRES","Ithaca","Unit_2","75","2019","Adult","F","6/3/19","154","2","SY","Adult",19,NA,NA,"B_S_D",3.79,4,204,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N127","190135","","","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,12.3333333333333,"Color_Stress_Cont_Dul",26870
"160","P19N109",0.538461538461538,0.987815279639332,13,"no","281128706","TRES","Ithaca","Unit_1","342","2019","Adult","F","6/3/19","154","1","SY","Adult",19.75,27.7,115,"B_S",0.69,0.72,NA,NA,31.56,33.37,NA,"",NA,"",NA,NA,NA,NA,"","M19N132","190140","","","","Unit_1_342_2019","","Control",NA,NA,NA,"Control",16414
"161","P19N110",0.571428571428571,0.959970014992504,14,"no","272107786","TRES","Ithaca","Unit_2","103","2019","Adult","F","6/4/19","155","3","ASY","Adult",18.5,28,117,"B_S_A30",2.6,2.75,237,NA,31.07,32.86,245,"Cortro",5.5,"",NA,35.25,37.28,247,"","M19N133","190141","","","","Unit_2_103_2019","Color_Stress","Cont_Con",54,6,9,"Color_Stress_Cont_Con",6670
"162","P19N111",0.454545454545455,0.978723404255319,11,"no","272106664","TRES","Ithaca","Unit_2","103","2019","Adult","M","6/4/19","155","1","AHY","Adult",20,28.5,121,"B_S_D",0.41,0.47,215,NA,35.76,37.82,229,"Dex",9,"",NA,15.21,16.09,276,"","M19N134","190142","","","","Unit_2_103_2019","Color_Stress","Cont_Con",54,6,9,"Color_Stress_Cont_Con",329
"163","P19N112",0.666666666666667,0.714285714285714,6,"no","281128602","TRES","Ithaca","Unit_2","85","2019","Adult","F","6/4/19","155","1","ASY","Adult",23.5,27.4,116,"B_S_D",0.53,0.56,196,NA,46.08,48.73,209,"Dex",11,"",NA,19.61,20.74,186,"","M19N139","190147","","","","Unit_2_85_2019","Color_Stress","Cont_Dul",50.5,5,10.1,"Color_Stress_Cont_Dul",14
"164","P19N113",0.571428571428571,0.998939554612937,7,"no","278171872","TRES","Ithaca","Unit_2","3","2019","Adult","F","6/4/19","155","2","SY","Adult",18,NA,NA,"B_S_D",3.42,3.62,282,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N140","190148","","","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,12,"Color_Stress_Cont_Dul",3772
"165","P19N114",0.75,0.956521739130435,4,"no","272106817","TRES","Ithaca","Unit_2","22","2019","Adult","F","6/4/19","155","2","ASY","Adult",20,NA,NA,"B_S_D",2.38,2.52,235,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N142","190150","","","","Unit_2_22_2019","Color_Stress","Cont_Con",NA,NA,NA,"Color_Stress_Cont_Con",23
"166","P19N115",0.666666666666667,0.906095551894563,9,"no","278171896","TRES","Ithaca","Unit_2","78","2019","Adult","F","6/4/19","155","2","SY","Adult",19,NA,NA,"B_S_D",0.76,0.8,251,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N143","190151","","","","Unit_2_78_2019","Color_Stress","Cont_Con",29,3,9.66666666666667,"Color_Stress_Cont_Con",1821
"167","P19N116",0.7,0.743376004763322,10,"no","278171873","TRES","Ithaca","Unit_2","82","2019","Adult","F","6/4/19","155","2","SY","Adult",17,NA,NA,"B_S_D",0.46,0.48,224,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N144","190152","","","","Unit_2_82_2019","Color_Stress","Cont_Con",73,6,12.1666666666667,"Color_Stress_Cont_Con",3359
"168","P19N117",0.5,0.969382716049383,12,"no","278171875","TRES","Ithaca","Unit_2","117","2019","Adult","F","6/4/19","155","2","SY","Adult",19,NA,NA,"B_S_D",0.08,0.47,213,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N145","190153","","","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,8.5,"Color_Stress_Pred_Dul",2025
"169","P19N118",0.666666666666667,0.892160764027059,9,"no","263113771","TRES","Ithaca","Unit_1","349","2019","Adult","M","6/4/19","155","1","AHY","Adult",19,27.8,120,"B_S",0.45,0.48,NA,NA,50.47,53.38,NA,"",NA,"",NA,NA,NA,NA,"","M19N146","190154","","","","Unit_1_349_2019","","Control",NA,NA,NA,"Control",2513
"170","P19N119",0.625,0.636363636363636,8,"no","281128707","TRES","Ithaca","Unit_1","329","2019","Adult","F","6/4/19","155","1","ASY","Adult",21.25,28.2,110,"B_S",2.96,3.13,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N147","190155","","","","Unit_1_329_2019","","Control",NA,NA,NA,"Control",11
"171","P19N120",0.258064516129032,0.187007277137659,31,"no","278172162","TRES","Ithaca","Unit_2","34","2019","Adult","F","6/5/19","156","1","SY","Adult",22,28.3,116,"B_S_D",1.61,1.7,241,NA,25.3,26.75,413,"Dex",10,"",NA,9.06,9.58,347,"","M19N148","190156","","","","Unit_2_34_2019","Color_Stress","Cont_Dul",50,4,12.5,"Color_Stress_Cont_Dul",13192
"172","P19N121",0.333333333333333,0.898218829516539,15,"no","278172161","TRES","Ithaca","Unit_2","6","2019","Adult","M","6/5/19","156","1","AHY","Adult",21.5,28.8,115,"B_S_D",0.23,0.47,190,NA,32.09,33.93,317,"",NA,"",NA,NA,NA,NA,"","M19N149","190157","","","","Unit_2_6_2019","Color_Stress","Pred_Con",NA,NA,NA,"Color_Stress_Pred_Con",393
"173","P19N122",0.5,0.4328918063533,16,"no","272107855","TRES","Ithaca","Unit_2","62","2019","Adult","F","6/5/19","156","2","SY","Adult",18.5,NA,NA,"B_S_D",2.43,2.57,260,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N151","190159","","","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",8531
"174","P19N124",0.384615384615385,0.000461542638394918,13,"yes","278172412","TRES","Ithaca","Unit_4","61","2019","Adult","F","6/5/19","156","1","SY","Adult",22.25,29.2,114,"B_S_D",3.04,3.21,NA,NA,44.11,46.65,NA,"Dex",10,"",NA,23.2,24.54,NA,"","M19N153","190161","","61344B34","Egg Photo: N","Unit_4_61_2019","Light","Light_Control",105,6,17.5,"Light_Light_Control",36833
"175","P19N125",0.461538461538462,0.299126637554585,13,"no","88004570","TRES","Ithaca","Unit_2","121","2019","Adult","F","6/6/19","157","3","ASY","Adult",20.5,27.9,119,"B_S_A30",1.73,1.83,197,NA,9.53,10.08,225,"Cortro",NA,"",NA,25.2,26.65,237,"","M19N154","190162","","","","Unit_2_121_2019","Color_Stress","Cont_Dul",8,1,8,"Color_Stress_Cont_Dul",11450
"176","P19N126",0.5,0.643894107600342,10,"no","272107161","TRES","Ithaca","Unit_2","124","2019","Adult","F","6/6/19","157","1","ASY","Adult",19,28.3,117,"B_S_D",5.54,5.85,230,NA,18.45,19.51,236,"Dex",8.5,"",NA,9.27,9.8,306,"","M19N155","190163","","","","Unit_2_124_2019","Color_Stress","Cont_Con",NA,NA,NA,"Color_Stress_Cont_Con",1171
"177","P19N127",0.476190476190476,0.896791443850267,21,"no","278172158","TRES","Ithaca","Unit_2","105","2019","Adult","F","6/6/19","157","2","SY","Adult",18.5,NA,NA,"B_S_D",8.3,8.78,212,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N156","190164","","","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,9.6,"Color_Stress_Pred_Dul",1870
"178","P19N128",0.454545454545455,0.62962962962963,11,"no","272106822","TRES","Ithaca","Unit_2","68","2019","Adult","F","6/6/19","157","3","ASY","Adult",19,29.2,115,"B_S_A30",2.47,2.61,271,NA,34.39,36.37,318,"Cortro",NA,"",NA,30.57,32.32,240,"","M19N157","190165","","","","Unit_2_68_2019","Color_Stress","Cont_Dul",71,6,11.8333333333333,"Color_Stress_Cont_Dul",27
"179","P19N129",0.428571428571429,0.640883977900553,7,"no","281128702","TRES","Ithaca","Unit_1","65","2019","Adult","F","6/6/19","157","2","SY","Adult",19.5,NA,NA,"B_S_D",8.32,8.8,192,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N159","190167","","","","Unit_1_65_2019","Color_Stress","Pred_Con",NA,NA,NA,"Color_Stress_Pred_Con",181
"180","P19N130",0.6,0.987074030552291,10,"no","281128708","TRES","Ithaca","Unit_1","306","2019","Adult","M","6/6/19","157","1","AHY","Adult",20.5,28.3,117,"B_S",0,0.47,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N160","190168","","","","Unit_1_306_2019","","Control",NA,NA,NA,"Control",1702
"181","P19N131",0.666666666666667,0.755269196286109,15,"no","281128709","TRES","Ithaca","Unit_2","111","2019","Nestling","Unknown","6/6/19","157","","12","12",15.5,24.8,47,"B_S_D",2.3,2.44,176,NA,19.36,20.48,163,"Dex",7,"",NA,5.85,6.19,173,"Died","","190169","","","","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",65807
"182","P19N132",0.666666666666667,0.992521367521367,15,"no","281128710","TRES","Ithaca","Unit_2","111","2019","Nestling","Unknown","6/6/19","157","","12","12",19,24.9,50,"B_S_D",1.53,1.62,169,NA,31.95,33.8,183,"Dex",8.5,"",NA,7.17,7.59,183,"Died","","190170","","","","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",27144
"183","P19N133",0.545454545454545,0.981325301204819,11,"no","281128711","TRES","Ithaca","Unit_2","111","2019","Nestling","Unknown","6/6/19","157","","12","12",15.5,24.5,44.5,"B_S_D",3.6,3.81,159,NA,35.87,37.94,192,"Dex",7,"",NA,5.26,5.57,146,"Died","","190171","","","","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",3320
"184","P19N134",0.692307692307692,0.914285714285714,13,"no","278172150","TRES","Ithaca","Unit_2","80","2019","Adult","F","6/7/19","158","3","SY","Adult",14.5,29.1,114,"B_S_A30",1.91,2.02,228,NA,27.38,28.95,236,"Cortro",NA,"",NA,16.11,17.04,251,"","M19N161","190174","","","Mass may be incorrect due to miscalibrated scale.","Unit_2_80_2019","Color_Stress","Cont_Dul",70,6,11.6666666666667,"Color_Stress_Cont_Dul",315
"185","P19N135",0.428571428571429,0.954022988505747,7,"no","278172164","TRES","Ithaca","Unit_2","80","2019","Adult","M","6/7/19","158","1","AHY","Adult",18,29,122,"B_S_D",1.62,1.71,214,NA,48.02,50.78,227,"Dex",8,"",NA,4.82,5.09,218,"","M19N162","190175","","","","Unit_2_80_2019","Color_Stress","Cont_Dul",70,6,11.6666666666667,"Color_Stress_Cont_Dul",87
"186","P19N136",0.611111111111111,0.701030927835051,18,"no","272106847","TRES","Ithaca","Unit_2","109","2019","Adult","M","6/7/19","158","1","AHY","Adult",18.5,28.8,121,"B_S_D",0.52,0.55,202,NA,28.53,30.17,232,"Dex",8.5,"",NA,5.3,5.61,229,"","M19N164","190177","","","","Unit_2_109_2019","Color_Stress","Cont_Dul",61,5,12.2,"Color_Stress_Cont_Dul",97
"187","P19N137",0.44,0.742482230727173,25,"no","281128402","TRES","Ithaca","Unit_2","20","2019","Adult","F","6/7/19","158","3","SY","Adult",19,27.4,119,"B_S_A30",1.11,1.18,220,NA,21.62,22.86,227,"Cortro",NA,"",NA,20.82,22.02,227,"","M19N165","190178","","","","Unit_2_20_2019","Color_Stress","Cont_Con",47,4,11.75,"Color_Stress_Cont_Con",18290
"188","P19N138",0.5625,0.995069843878389,16,"no","272106913","TRES","Ithaca","Unit_2","120","2019","Adult","F","6/7/19","158","3","ASY","Adult",18.5,29,122,"B_S_A30",0.37,0.47,241,NA,17.87,18.9,297,"Cortro",NA,"",NA,31.54,33.36,325,"","M19N166","190179","","","","Unit_2_120_2019","Color_Stress","Cont_Con",71,7,10.1428571428571,"Color_Stress_Cont_Con",3651
"189","P19N139",0.833333333333333,0.875,6,"no","272107748","TRES","Ithaca","Unit_2","39","2019","Adult","F","6/7/19","158","3","ASY","Adult",19.5,29.1,124,"B_S_A30",0.44,0.47,233,NA,7.74,8.18,330,"Cortro",NA,"",NA,12.89,13.63,372,"","M19N168","190181","","","","Unit_2_39_2019","Color_Stress","Cont_Con",66,5,13.2,"Color_Stress_Cont_Con",32
"190","P19N140",0.545454545454545,0.942660550458716,11,"no","278172147","TRES","Ithaca","Unit_2","101","2019","Adult","F","6/7/19","158","3","ASY","Adult",16,28.7,115,"B_S_A30",0.66,0.7,234,NA,36.52,38.63,251,"Cortro",NA,"",NA,37.9,40.08,295,"","M19N170","190183","","","Mass incorrect due to miscalibrated scale.","Unit_2_101_2019","Color_Stress","Pred_Dul",52,5,10.4,"Color_Stress_Pred_Dul",436
"191","P19N141",1,1,4,"no","278172199","TRES","Ithaca","Unit_2","101","2019","Adult","M","6/7/19","158","1","AHY","Adult",19,28.9,121,"B_S_D",7.32,7.74,194,NA,48.57,51.37,230,"Dex",8.5,"",NA,29.16,30.84,204,"","M19N171","190184","","","Jack-hammering occurred in unit 2 barn between 7:15 to 7:25.","Unit_2_101_2019","Color_Stress","Pred_Dul",52,5,10.4,"Color_Stress_Pred_Dul",33
"192","P19N142",0.545454545454545,0.982599795291709,11,"no","278171876","TRES","Ithaca","Unit_2","107","2019","Adult","F","6/7/19","158","2","SY","Adult",20,NA,NA,"B_S_D",1,1.06,237,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N173","190186","","","","Unit_2_107_2019","Color_Stress","Cont_Dul",NA,NA,NA,"Color_Stress_Cont_Dul",2931
"193","P19N143",0.571428571428571,0.6,7,"no","272106728","TRES","Ithaca","Unit_2","54","2019","Adult","F","6/7/19","158","2","ASY","Adult",20.25,NA,NA,"B_S_D",3.67,3.88,236,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N174","190187","","","","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,10,"Color_Stress_Pred_Con",20
"194","P19N144",0.727272727272727,0.701754385964912,11,"no","278171877","TRES","Ithaca","Unit_2","9","2019","Adult","F","6/7/19","158","2","SY","Adult",19.25,NA,NA,"B_S_D",1.57,1.66,258,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N175","190188","","","","Unit_2_9_2019","Color_Stress","Pred_Dul",22,3,7.33333333333333,"Color_Stress_Pred_Dul",114
"195","P19N145",0.461538461538462,0.216551040634291,13,"no","281128704","TRES","Ithaca","Unit_1","58","2019","Adult","F","6/7/19","158","2","SY","Adult",20.25,NA,NA,"B_S_D",4.03,4.27,211,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N176","190189","","","","Unit_1_58_2019","Color_Stress","Pred_Con",48,4,12,"Color_Stress_Pred_Con",2018
"196","P19N146",0.777777777777778,0.837209302325581,9,"no","278171879","TRES","Ithaca","Unit_2","54","2019","Adult","M","6/7/19","158","1","AHY","Adult",20.5,29.4,127,"B_S_D",1.06,1.12,195,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N177","190190","","","Male captured on wrong day.","Unit_2_54_2019","Color_Stress","Pred_Con",60,6,10,"Color_Stress_Pred_Con",43
"197","P19N147",0.416666666666667,0.416666666666667,12,"no","272107690","TRES","Ithaca","Unit_2","116","2019","Adult","M","6/8/19","159","1","AHY","Adult",22,29.6,129.5,"B_S_D",0.93,0.98,193,NA,38.63,40.85,241,"Dex",10,"",NA,9.52,10.07,286,"","M19N178","190191","","","","Unit_2_116_2019","Color_Stress","Cont_Con",58,5,11.6,"Color_Stress_Cont_Con",24
"198","P19N148",0.8,0.950819672131147,10,"no","272107217","TRES","Ithaca","Unit_2","116","2019","Adult","F","6/8/19","159","3","ASY","Adult",20.75,29.2,120,"B_S_A30",2.92,3.09,223,NA,16.16,17.09,272,"Cortro",NA,"",NA,23.21,24.54,305,"","M19N179","190192","","","","Unit_2_116_2019","Color_Stress","Cont_Con",58,5,11.6,"Color_Stress_Cont_Con",61
"199","P19N149",0.555555555555556,0.905405405405405,9,"no","278172160","TRES","Ithaca","Unit_2","64","2019","Adult","F","6/8/19","159","2","ASY","Adult",19.5,NA,NA,"B_S_D",0.64,0.68,218,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N181","190194","","","","Unit_2_64_2019","Color_Stress","Pred_Dul",35,6,5.83333333333333,"Color_Stress_Pred_Dul",74
"200","P19N150",0.545454545454545,0.854700854700855,11,"no","272107361","TRES","Ithaca","Unit_2","31","2019","Adult","F","6/8/19","159","2","SY","Adult",20.5,NA,NA,"B_S_D",0.36,0.47,229,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N182","190195","","","","Unit_2_31_2019","Color_Stress","Cont_Dul",36,4,9,"Color_Stress_Cont_Dul",117
"201","P19N151",0.5,0.957805907172996,14,"no","281128602","TRES","Ithaca","Unit_2","85","2019","Adult","F","6/8/19","159","2","ASY","Adult",21.5,NA,NA,"B_S_D",0,0.47,233,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N183","190196","","","","Unit_2_85_2019","Color_Stress","Cont_Dul",50.5,5,10.1,"Color_Stress_Cont_Dul",237
"202","P19N152",0.533333333333333,0.729166666666667,15,"no","278172236","TRES","Ithaca","Unit_1","345","2019","Adult","M","6/8/19","159","1","AHY","Adult",18.5,27.8,118,"B_S_D",NA,NA,NA,NA,24.69,26.11,NA,"",NA,"",NA,NA,NA,NA,"","M19N184","190197","","","","Unit_1_345_2019","","Control",NA,NA,NA,"Control",48
"203","P19N153",0.5,0.555555555555556,10,"no","278172233","TRES","Ithaca","Unit_1","86","2019","Adult","F","6/8/19","159","2","SY","Adult",19.5,NA,NA,"B_S_D",0.98,1.04,229,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N186","190199","","","COLOR CONTROL","Unit_1_86_2019","Color_Stress","Cont_Con",45,4,11.25,"Color_Stress_Cont_Con",54
"204","P19N154",0.5,0.468253968253968,10,"no","278172166","TRES","Ithaca","Unit_2","20","2019","Adult","M","6/8/19","159","1","AHY","Adult",17,29.3,123,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","190200","","","","Unit_2_20_2019","Color_Stress","Cont_Con",47,4,11.75,"Color_Stress_Cont_Con",252
"205","P19N156",0.181818181818182,0.00365726227795193,11,"no","262125987","TRES","Ithaca","Unit_1","421","2019","Adult","M","6/8/19","159","1","AHY","Adult",20.25,28.3,120,"B_S_D",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","","190204","","","","Unit_1_421_2019","","Control",NA,NA,NA,"Control",1914
"206","P19N157",0.666666666666667,0.98936170212766,6,"no","262125449","TRES","Ithaca","Unit_1","105","2019","Adult","M","6/9/19","160","1","AHY","Adult",21,27.9,122,"B_S_D",8.07,8.53,206,NA,21.72,22.97,242,"Dex",9.5,"",NA,11.97,12.66,272,"","M19N187","190206","","","","Unit_1_105_2019","Color_Stress","Pred_Dul",65,5,13,"Color_Stress_Pred_Dul",376
"207","P19N158",0.555555555555556,0.684745762711864,9,"no","281128701","TRES","Ithaca","Unit_1","105","2019","Adult","F","6/9/19","160","3","SY","Adult",19.75,29,114,"B_S_A30",0.94,1,207,NA,22.38,23.67,262,"Cortro",5.5,"",NA,23.5,24.85,273,"","M19N188","190207","","","","Unit_1_105_2019","Color_Stress","Pred_Dul",65,5,13,"Color_Stress_Pred_Dul",295
"208","P19N159",0.5,0.74,8,"no","281128604","TRES","Ithaca","Unit_2","114","2019","Adult","F","6/9/19","160","1","SY","Adult",21,28.4,118,"B_S_D",1.35,1.43,201,NA,35.17,37.19,270,"Dex",9.5,"",NA,9.7,10.26,251,"","M19N189","190208","","","","Unit_2_114_2019","Color_Stress","Cont_Dul",NA,NA,NA,"Color_Stress_Cont_Dul",50
"209","P19N160",0.571428571428571,0.996685815289439,14,"no","278172146","TRES","Ithaca","Unit_2","45","2019","Adult","F","6/9/19","160","1","SY","Adult",23.5,26.5,117,"B_S_D",1.09,1.16,192,NA,22,23.26,214,"Dex",11,"",NA,10.25,10.84,248,"","M19N190","190209","","","","Unit_2_45_2019","Color_Stress","Pred_Dul",NA,NA,NA,"Color_Stress_Pred_Dul",4526
"210","P19N161",0.571428571428571,0.916083916083916,14,"no","281128403","TRES","Ithaca","Unit_2","94","2019","Adult","F","6/9/19","160","3","SY","Adult",19,28.2,113,"B_S_A30",1.35,1.43,197,NA,27.48,29.06,256,"Cortro",NA,"",NA,33.12,35.03,276,"","M19N191","190210","","","","Unit_2_94_2019","Color_Stress","Pred_Con",73,6,12.1666666666667,"Color_Stress_Pred_Con",286
"211","P19N162",0.470588235294118,0.926047658175842,17,"no","281128605","TRES","Ithaca","Unit_2","94","2019","Adult","M","6/9/19","160","1","AHY","Adult",20.5,28.9,121,"B_S_D",0,0.47,212,NA,12.68,13.41,226,"Dex",9.5,"",NA,8.73,9.23,245,"","M19N192","190211","","","73g for 6 nestlings","Unit_2_94_2019","Color_Stress","Pred_Con",73,6,12.1666666666667,"Color_Stress_Pred_Con",1217
"212","P19N163",0.733333333333333,0.998392713635146,15,"no","281128601","TRES","Ithaca","Unit_2","99","2019","Adult","F","6/9/19","160","2","SY","Adult",20,NA,NA,"B_S_D",0.22,0.47,219,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N194","190213","","","","Unit_2_99_2019","Color_Stress","Cont_Con",36,4,9,"Color_Stress_Cont_Con",3733
"213","P19N164",0.421052631578947,0.979456824512535,19,"no","278172237","TRES","Ithaca","Unit_1","335","2019","Adult","M","6/9/19","160","1","AHY","Adult",20,28.8,122,"B_S_D",0.33,0.47,NA,NA,37.92,40.1,NA,"",NA,"",NA,NA,NA,NA,"","M19N195","190214","","","","Unit_1_335_2019","","Control",NA,NA,NA,"Control",2872
"214","P19N165",0.444444444444444,0.937529804482594,18,"no","263113914","TRES","Ithaca","Unit_1","423","2019","Adult","M","6/9/19","160","1","AHY","Adult",20.5,28.6,122,"B_S_D",2.95,3.12,NA,NA,43.2,45.69,NA,"",NA,"",NA,NA,NA,NA,"","M19N196","190215","","","2017 LIFETAG REMOVED LOST ANTENNA","Unit_1_423_2019","","Control",NA,NA,NA,"Control",2097
